order_date,city,restaurant_category,cuisine,order_value,discount_percent,delivery_time_min,rating,profit_per_order
2023-02-13,Lahore,Dessert,Cakes,404.0,8.3,25.1,5.0,6.0
2023-02-14,Islamabad,Cafe,Bakery,574.0,11.3,21.5,5.0,81.0
2023-02-14,Karachi,Dessert,Sweets,550.0,5.9,19.7,4.9,134.0
2023-02-14,Karachi,Cafe,Coffee & Snacks,536.0,32.2,32.0,4.1,-8.0
2023-02-14,Karachi,Cafe,Bakery,499.0,13.7,32.6,5.0,-7.0
2023-02-14,Lahore,Cloud Kitchen,Chinese,1024.0,7.4,40.0,4.3,119.0
2023-02-15,Multan,Cloud Kitchen,Indian,1961.0,8.0,17.4,4.7,405.0
2023-02-15,Karachi,Cafe,Coffee & Snacks,1025.0,0.8,42.8,4.1,162.0
2023-02-15,Islamabad,Cloud Kitchen,Chinese,2193.0,21.3,26.7,4.4,184.0
2023-02-15,Lahore,Cafe,Sandwiches,572.0,21.5,27.4,4.6,-3.0
2023-02-15,Multan,Cloud Kitchen,Biryani,738.0,20.5,29.8,4.7,-6.0
2023-02-16,Karachi,Fast Food,Burgers,704.0,19.5,27.4,4.5,51.0
2023-02-16,Lahore,Cloud Kitchen,Italian,1989.0,13.2,30.6,5.0,250.0
2023-02-16,Islamabad,Cloud Kitchen,Indian,593.0,17.3,45.2,4.6,-18.0
2023-02-16,Faisalabad,Fast Food,Pizza,798.0,2.4,40.8,4.3,124.0
2023-02-16,Karachi,Cloud Kitchen,Biryani,1938.0,13.0,34.4,4.8,222.0
2023-02-16,Karachi,Fast Food,Burgers,1259.0,13.8,34.1,4.2,190.0
2023-02-16,Faisalabad,Fast Food,Pizza,13070.241508995648,24.6,29.0,4.7,-4947.605034066406
2023-02-16,Faisalabad,Cloud Kitchen,Italian,1923.0,9.5,21.7,5.0,277.0
2023-02-17,Lahore,Cloud Kitchen,Chinese,630.0,3.1,29.6,4.3,134.0
2023-02-17,Lahore,Dessert,Cakes,211.0,13.5,38.5,4.5,-76.0
2023-02-17,Lahore,Fast Food,Burgers,429.0,2.9,34.0,4.8,90.0
2023-02-17,Islamabad,Dessert,Cakes,442.0,9.5,36.7,4.2,18.0
2023-02-17,Islamabad,Fast Food,Burgers,367.0,2.8,14.0,4.8,7.0
2023-02-17,Lahore,Cloud Kitchen,Indian,3182.0,5.0,21.6,4.2,642.0
2023-02-17,Faisalabad,Fine Dining,Continental,2187.0,8.0,31.1,4.4,273.0
2023-02-17,Lahore,Fast Food,Burgers,450.0,2.7,43.8,4.6,57.0
2023-02-17,Lahore,Dessert,Bakery,235.0,3.2,31.8,4.6,37.0
2023-02-17,Karachi,Cafe,Breakfast,418.0,20.9,26.6,5.0,1.0
2023-02-17,Lahore,Fast Food,Pizza,490.0,8.3,28.7,4.3,22.0
2023-02-17,Lahore,Cafe,Breakfast,801.0,5.7,32.1,4.2,159.0
2023-02-18,Faisalabad,Fast Food,Sandwiches,769.0,17.0,46.3,3.9,71.0
2023-02-18,Karachi,Fast Food,Burgers,521.0,9.7,35.2,3.9,7.0
2023-02-18,Islamabad,Fast Food,Sandwiches,920.0,13.1,27.3,4.5,47.0
2023-02-18,Islamabad,Fast Food,Burgers,1127.0,9.6,31.1,4.9,149.0
2023-02-18,Lahore,Cloud Kitchen,Biryani,1672.0,14.9,36.8,4.4,178.0
2023-02-18,Islamabad,Dessert,Cakes,509.0,4.0,37.7,3.9,107.0
2023-02-19,Karachi,Cloud Kitchen,Italian,1005.0,1.1,31.5,4.9,153.0
2023-02-19,Islamabad,Cloud Kitchen,Indian,1014.0,2.3,27.1,4.8,173.0
2023-02-19,Lahore,Cloud Kitchen,Chinese,1113.0,18.5,38.7,4.3,109.0
2023-02-19,Islamabad,Cafe,Breakfast,338.0,25.1,28.9,4.8,-45.0
2023-02-19,Faisalabad,Cloud Kitchen,Chinese,1787.0,14.6,24.5,4.8,123.0
2023-02-19,Multan,Cloud Kitchen,Chinese,1213.0,28.6,39.9,4.7,35.0
2023-02-19,Karachi,Cafe,Sandwiches,423.0,5.9,29.7,5.0,81.0
2023-02-19,Karachi,Fast Food,Burgers,388.0,22.2,27.0,4.9,80.0
2023-02-19,Karachi,Fast Food,Pizza,610.0,8.1,36.2,4.5,7.0
2023-02-19,Lahore,Fast Food,Sandwiches,1417.0,7.9,27.6,4.5,287.0
2023-02-19,Lahore,Cloud Kitchen,Chinese,2397.0,18.4,32.5,4.0,254.0
2023-02-19,Karachi,Fine Dining,Seafood,2821.0,10.6,33.0,4.7,388.0
2023-02-19,Islamabad,Cafe,Coffee & Snacks,1070.0,8.2,28.6,4.8,189.0
2023-02-20,Islamabad,Dessert,Cakes,392.0,15.0,26.8,4.4,72.0
2023-02-20,Karachi,Cloud Kitchen,Chinese,3260.0,1.8,22.0,5.0,696.0
2023-02-20,Multan,Cafe,Breakfast,787.0,13.6,46.3,3.8,56.0
2023-02-20,Karachi,Fast Food,Fried Chicken,726.0,31.9,38.8,4.4,-36.0
2023-02-20,Lahore,Cafe,Sandwiches,421.0,7.2,45.3,3.6,-2.0
2023-02-21,Faisalabad,Fast Food,Burgers,684.0,2.6,25.6,4.8,49.0
2023-02-21,Islamabad,Cloud Kitchen,Indian,1254.0,4.1,39.4,4.3,174.0
2023-02-21,Karachi,Cloud Kitchen,Chinese,1035.0,5.8,16.1,4.6,181.0
2023-02-21,Faisalabad,Fast Food,Fried Chicken,338.0,12.2,28.9,4.7,-28.0
2023-02-21,Islamabad,Dessert,Sweets,301.0,2.3,29.6,4.5,34.0
2023-02-21,Lahore,Fast Food,Sandwiches,319.0,22.4,35.8,4.5,-28.0
2023-02-21,Islamabad,Cloud Kitchen,Indian,1523.0,14.1,12.3,5.0,200.0
2023-02-21,Faisalabad,Cloud Kitchen,Italian,887.0,18.0,34.2,4.9,-26.0
2023-02-21,Faisalabad,Cafe,Bakery,330.0,14.8,29.5,4.2,17.0
2023-02-21,Lahore,Cloud Kitchen,Indian,988.0,10.5,32.0,4.7,126.0
2023-02-21,Faisalabad,Fast Food,Pizza,624.0,12.1,85.4,3.2,7.0
2023-02-21,Lahore,Dessert,Cakes,772.0,17.6,19.3,4.9,177.0
2023-02-22,Islamabad,Fine Dining,Seafood,1970.0,21.4,36.3,4.4,114.0
2023-02-22,Karachi,Fast Food,Burgers,442.0,3.1,26.1,4.8,54.0
2023-02-22,Lahore,Fine Dining,Continental,5349.0,0.9,36.2,4.7,1089.0
2023-02-22,Lahore,Cafe,Sandwiches,595.0,16.4,22.9,4.7,29.0
2023-02-22,Lahore,Cloud Kitchen,Chinese,1104.0,7.5,30.8,4.5,128.0
2023-02-22,Karachi,Fine Dining,Steakhouse,2495.0,18.8,50.8,4.5,97.0
2023-02-22,Islamabad,Dessert,Cakes,505.0,8.0,47.4,4.3,45.0
2023-02-22,Faisalabad,Fast Food,Pizza,720.0,14.8,43.5,4.8,54.0
2023-02-23,Lahore,Cloud Kitchen,Indian,705.0,14.0,34.6,5.0,18.0
2023-02-23,Faisalabad,Fast Food,Sandwiches,331.0,16.6,46.1,4.8,9.0
2023-02-23,Multan,Fast Food,Fried Chicken,904.0,12.6,90.4,3.8,73.0
2023-02-23,Lahore,Cloud Kitchen,Chinese,1066.0,7.4,34.7,4.0,111.0
2023-02-23,Lahore,Fast Food,Fried Chicken,152.0,5.4,29.5,4.7,-57.0
2023-02-23,Faisalabad,Fine Dining,Steakhouse,1115.0,1.7,32.2,5.0,159.0
2023-02-24,Multan,Fast Food,Sandwiches,487.0,9.7,38.7,3.8,-82.0
2023-02-24,Karachi,Cafe,Sandwiches,548.0,15.2,45.3,4.7,-27.0
2023-02-24,Islamabad,Fine Dining,Fusion,2166.0,5.2,32.0,4.6,289.0
2023-02-24,Faisalabad,Fast Food,Pizza,1170.0,5.0,23.7,4.3,265.0
2023-02-24,Islamabad,Cloud Kitchen,Chinese,2199.0,20.1,34.4,4.7,189.0
2023-02-24,Islamabad,Fast Food,Sandwiches,542.0,19.1,44.4,4.2,-5.0
2023-02-24,Lahore,Cafe,Breakfast,401.0,9.6,24.2,4.1,30.0
2023-02-24,Faisalabad,Cloud Kitchen,Italian,1808.0,14.7,26.0,5.0,200.0
2023-02-24,Faisalabad,Dessert,Ice Cream,300.0,15.1,32.6,4.9,23.0
2023-02-24,Faisalabad,Cafe,Bakery,274.0,24.4,26.0,4.0,-35.0
2023-02-24,Karachi,Cloud Kitchen,Italian,2641.0,20.3,32.7,4.7,218.0
2023-02-24,Faisalabad,Cloud Kitchen,Italian,791.0,18.4,26.7,4.1,89.0
2023-02-25,Karachi,Fast Food,Burgers,1538.0,10.6,28.4,4.3,360.0
2023-02-25,Multan,Cafe,Sandwiches,531.0,4.9,39.7,4.4,94.0
2023-02-25,Karachi,Cafe,Breakfast,959.0,5.1,38.9,4.3,200.0
2023-02-25,Karachi,Cloud Kitchen,Italian,1337.0,27.3,79.6,5.0,-77.0
2023-02-25,Faisalabad,Fine Dining,Steakhouse,1957.0,10.0,16.0,5.0,207.0
2023-02-26,Lahore,Fast Food,Sandwiches,450.0,7.1,32.1,4.6,29.0
2023-02-26,Karachi,Cloud Kitchen,Indian,956.0,17.7,30.2,3.8,182.0
2023-02-26,Lahore,Fast Food,Sandwiches,1351.0,17.7,40.9,4.3,168.0
2023-02-26,Lahore,Fast Food,Fried Chicken,616.0,10.9,37.4,4.2,13.0
2023-02-26,Islamabad,Dessert,Cakes,1328.0,7.3,30.8,5.0,304.0
2023-02-26,Karachi,Cloud Kitchen,Chinese,865.0,14.4,22.5,4.9,90.0
2023-02-26,Islamabad,Fine Dining,Steakhouse,2232.0,5.2,25.1,4.8,338.0
2023-02-26,Faisalabad,Cloud Kitchen,Biryani,1579.0,15.1,36.6,4.6,222.0
2023-02-26,Multan,Fast Food,Pizza,633.0,4.1,41.4,3.9,98.0
2023-02-26,Karachi,Fast Food,Sandwiches,672.0,22.3,27.9,4.0,7.0
2023-02-26,Faisalabad,Fast Food,Pizza,917.0,11.3,25.4,4.7,262.0
2023-02-27,Faisalabad,Fast Food,Pizza,1165.0,8.3,38.4,4.0,136.0
2023-02-27,Karachi,Cafe,Coffee & Snacks,1326.0,6.3,29.4,4.6,237.0
2023-02-27,Lahore,Fast Food,Burgers,444.0,10.2,15.0,5.0,-0.0
2023-02-27,Islamabad,Fast Food,Pizza,858.0,14.6,36.8,4.3,88.0
2023-02-27,Lahore,Fast Food,Sandwiches,275.0,7.9,44.5,3.5,-63.0
2023-02-27,Faisalabad,Dessert,Ice Cream,700.0,5.7,24.0,5.0,92.0
2023-02-27,Faisalabad,Cloud Kitchen,Indian,2309.0,9.1,23.2,5.0,397.0
2023-02-27,Karachi,Fast Food,Sandwiches,634.0,20.2,42.6,4.7,-43.0
2023-02-27,Karachi,Cloud Kitchen,Italian,1734.0,22.8,39.4,4.3,100.0
2023-02-27,Islamabad,Fine Dining,Continental,3857.0,26.5,25.2,4.2,86.0
2023-02-27,Karachi,Fast Food,Pizza,925.0,14.2,27.2,4.8,77.0
2023-02-27,Islamabad,Cafe,Breakfast,402.0,18.6,37.6,4.4,-17.0
2023-02-27,Karachi,Fine Dining,Continental,1577.0,2.0,23.2,5.0,231.0
2023-02-28,Multan,Cafe,Sandwiches,605.0,15.1,24.0,4.9,107.0
2023-02-28,Lahore,Dessert,Cakes,423.0,11.2,35.2,4.2,73.0
2023-02-28,Lahore,Fine Dining,Steakhouse,1832.0,39.8,31.9,4.5,-119.0
2023-02-28,Islamabad,Fast Food,Burgers,1000.0,12.1,27.7,4.4,113.0
2023-02-28,Karachi,Cloud Kitchen,Italian,1691.0,12.8,29.9,4.6,251.0
2023-02-28,Islamabad,Fine Dining,Steakhouse,2925.0,8.5,28.8,5.0,356.0
2023-02-28,Faisalabad,Dessert,Cakes,382.0,9.1,25.5,4.7,34.0
2023-02-28,Lahore,Fast Food,Burgers,1506.0,22.1,103.2,3.2,37.0
2023-03-01,Islamabad,Cloud Kitchen,Italian,799.0,4.1,46.5,4.5,148.0
2023-03-01,Lahore,Cloud Kitchen,Indian,1525.0,12.5,36.9,5.0,140.0
2023-03-01,Multan,Fast Food,Pizza,554.0,10.1,30.8,4.4,84.0
2023-03-01,Faisalabad,Fine Dining,Seafood,1301.0,9.5,32.4,4.3,161.0
2023-03-01,Multan,Dessert,Bakery,353.0,1.8,39.4,4.6,53.0
2023-03-01,Lahore,Cloud Kitchen,Italian,2222.0,22.2,33.3,4.5,179.0
2023-03-01,Karachi,Fast Food,Pizza,495.0,6.6,28.9,4.4,34.0
2023-03-01,Islamabad,Cloud Kitchen,Indian,824.0,4.6,17.4,4.5,145.0
2023-03-02,Karachi,Cloud Kitchen,Chinese,1018.0,9.0,40.6,4.4,104.0
2023-03-02,Lahore,Cafe,Bakery,214.0,7.9,35.1,4.1,-59.0
2023-03-02,Karachi,Cafe,Sandwiches,556.0,8.9,33.9,4.7,39.0
2023-03-02,Islamabad,Cafe,Sandwiches,2220.0,5.7,31.8,4.6,481.0
2023-03-02,Karachi,Dessert,Ice Cream,362.0,10.0,37.9,4.4,66.0
2023-03-02,Lahore,Dessert,Ice Cream,393.0,1.6,40.6,4.5,89.0
2023-03-03,Faisalabad,Fast Food,Burgers,1855.0,8.1,22.4,4.3,340.0
2023-03-03,Lahore,Cloud Kitchen,Italian,574.0,14.1,35.1,4.6,71.0
2023-03-03,Lahore,Cloud Kitchen,Chinese,1312.0,12.0,23.8,5.0,136.0
2023-03-03,Lahore,Cloud Kitchen,Biryani,1775.0,31.2,17.1,5.0,82.0
2023-03-03,Multan,Dessert,Ice Cream,457.0,5.9,35.4,4.4,79.0
2023-03-03,Karachi,Cafe,Bakery,611.0,13.7,39.8,4.6,91.0
2023-03-03,Islamabad,Fast Food,Burgers,903.0,22.4,27.1,4.7,89.0
2023-03-04,Islamabad,Cloud Kitchen,Italian,489.0,33.2,27.1,5.0,-67.0
2023-03-04,Lahore,Cafe,Sandwiches,998.0,12.2,30.0,5.0,173.0
2023-03-04,Lahore,Dessert,Cakes,327.0,15.2,35.2,4.7,-44.0
2023-03-04,Lahore,Cafe,Bakery,190.0,24.4,102.3,2.9,-103.0
2023-03-04,Karachi,Cafe,Breakfast,224.0,9.4,26.1,4.2,-51.0
2023-03-04,Faisalabad,Fast Food,Sandwiches,466.0,10.3,32.3,5.0,23.0
2023-03-04,Karachi,Dessert,Cakes,406.0,20.8,41.5,4.8,67.0
2023-03-04,Karachi,Fine Dining,Continental,2083.0,3.8,16.1,4.4,372.0
2023-03-05,Faisalabad,Cloud Kitchen,Indian,1249.0,25.3,24.7,4.4,15.0
2023-03-05,Islamabad,Fast Food,Fried Chicken,1618.0,7.3,24.0,4.6,341.0
2023-03-05,Karachi,Cafe,Breakfast,432.0,3.3,30.4,4.8,132.0
2023-03-05,Lahore,Fast Food,Fried Chicken,528.0,3.9,26.3,4.8,74.0
2023-03-05,Lahore,Dessert,Cakes,635.0,21.1,44.2,4.3,47.0
2023-03-05,Lahore,Fine Dining,Continental,2285.0,8.5,41.0,4.5,265.0
2023-03-05,Lahore,Fine Dining,Fusion,1494.0,6.1,34.4,4.6,272.0
2023-03-06,Islamabad,Dessert,Ice Cream,315.0,11.3,33.5,4.5,23.0
2023-03-06,Lahore,Cloud Kitchen,Indian,841.0,14.5,31.0,4.5,90.0
2023-03-06,Karachi,Fast Food,Burgers,478.0,14.6,34.3,4.2,1.0
2023-03-06,Islamabad,Cafe,Bakery,1617.0,10.0,107.2,4.6,242.0
2023-03-06,Islamabad,Cloud Kitchen,Chinese,2658.0,14.2,28.3,5.0,374.0
2023-03-06,Lahore,Dessert,Ice Cream,418.0,8.7,31.9,4.3,44.0
2023-03-06,Karachi,Cafe,Breakfast,880.0,9.2,42.1,4.4,101.0
2023-03-06,Lahore,Cafe,Coffee & Snacks,284.0,10.4,22.4,5.0,-18.0
2023-03-06,Faisalabad,Fast Food,Fried Chicken,507.0,14.5,29.4,4.6,15.0
2023-03-06,Karachi,Cloud Kitchen,Chinese,1730.0,22.3,35.4,4.0,120.0
2023-03-07,Lahore,Fast Food,Burgers,582.0,10.8,33.1,4.7,23.0
2023-03-07,Multan,Cafe,Sandwiches,838.0,41.6,27.5,4.7,-19.0
2023-03-07,Karachi,Cafe,Breakfast,495.0,0.9,34.1,4.7,16.0
2023-03-07,Lahore,Fine Dining,Steakhouse,1892.0,2.3,39.4,4.6,340.0
2023-03-07,Multan,Cloud Kitchen,Italian,748.0,3.2,30.7,4.4,85.0
2023-03-07,Multan,Cloud Kitchen,Chinese,2380.0,2.5,15.4,5.0,494.0
2023-03-07,Lahore,Dessert,Ice Cream,347.0,11.4,28.6,4.0,74.0
2023-03-07,Lahore,Cloud Kitchen,Biryani,2456.0,2.6,34.1,4.4,491.0
2023-03-07,Karachi,Cafe,Sandwiches,1309.0,20.9,21.9,4.2,153.0
2023-03-07,Lahore,Fast Food,Burgers,342.0,10.7,45.6,4.2,63.0
2023-03-07,Lahore,Cafe,Breakfast,390.0,3.3,46.7,4.6,30.0
2023-03-07,Lahore,Fast Food,Sandwiches,633.0,24.8,25.3,5.0,23.0
2023-03-07,Lahore,Cloud Kitchen,Italian,921.0,10.2,29.2,4.6,104.0
2023-03-08,Karachi,Fast Food,Burgers,744.0,10.3,31.6,4.0,114.0
2023-03-08,Multan,Cloud Kitchen,Biryani,1125.0,5.9,26.6,5.0,247.0
2023-03-08,Multan,Cloud Kitchen,Indian,931.0,8.9,40.6,4.3,141.0
2023-03-08,Lahore,Cloud Kitchen,Indian,1181.0,25.6,22.6,4.5,39.0
2023-03-08,Karachi,Fast Food,Burgers,766.0,41.1,31.6,4.8,-80.0
2023-03-09,Karachi,Fine Dining,Continental,2545.0,8.7,35.8,4.5,358.0
2023-03-09,Islamabad,Dessert,Sweets,1041.0,2.2,43.9,4.5,205.0
2023-03-09,Faisalabad,Fine Dining,Steakhouse,2111.0,7.8,24.4,4.8,254.0
2023-03-09,Islamabad,Cloud Kitchen,Italian,798.0,20.5,33.8,4.8,41.0
2023-03-09,Karachi,Cloud Kitchen,Biryani,1921.0,16.6,33.3,4.6,239.0
2023-03-09,Lahore,Cloud Kitchen,Indian,786.0,6.7,28.0,5.0,86.0
2023-03-09,Lahore,Cafe,Sandwiches,470.0,9.2,25.5,5.0,12.0
2023-03-09,Karachi,Fast Food,Fried Chicken,435.0,26.0,48.2,3.5,-46.0
2023-03-09,Faisalabad,Cloud Kitchen,Chinese,998.0,9.3,33.2,4.8,115.0
2023-03-10,Islamabad,Fast Food,Pizza,561.0,26.2,34.1,4.3,22.0
2023-03-10,Islamabad,Fine Dining,Fusion,1879.0,25.7,25.9,5.0,99.0
2023-03-10,Multan,Dessert,Cakes,818.0,5.6,36.4,4.6,173.0
2023-03-10,Faisalabad,Cafe,Sandwiches,517.0,11.6,29.8,4.4,70.0
2023-03-11,Lahore,Cloud Kitchen,Biryani,1970.0,36.6,15.5,5.0,-17.0
2023-03-11,Multan,Cafe,Coffee & Snacks,408.0,9.3,37.3,4.1,20.0
2023-03-11,Lahore,Dessert,Cakes,289.0,6.3,21.8,5.0,38.0
2023-03-11,Islamabad,Dessert,Ice Cream,425.0,16.6,25.3,4.4,7.0
2023-03-11,Lahore,Cloud Kitchen,Indian,2261.0,16.9,36.1,4.9,220.0
2023-03-11,Karachi,Cafe,Breakfast,445.0,12.8,24.7,4.7,81.0
2023-03-11,Karachi,Dessert,Cakes,460.0,19.1,38.4,4.8,32.0
2023-03-11,Lahore,Cloud Kitchen,Biryani,881.0,7.0,46.5,4.5,95.0
2023-03-11,Multan,Cafe,Coffee & Snacks,662.0,9.3,35.3,4.4,65.0
2023-03-11,Islamabad,Fast Food,Pizza,509.0,13.6,21.3,5.0,19.0
2023-03-11,Islamabad,Cafe,Coffee & Snacks,329.0,26.3,26.9,4.5,-72.0
2023-03-11,Karachi,Fast Food,Sandwiches,609.0,9.0,34.3,4.9,79.0
2023-03-11,Lahore,Cloud Kitchen,Biryani,1442.0,15.7,18.7,4.9,139.0
2023-03-12,Karachi,Cafe,Breakfast,325.0,18.6,112.0,2.7,-92.0
2023-03-12,Lahore,Cloud Kitchen,Biryani,684.0,23.8,43.9,4.2,-18.0
2023-03-12,Faisalabad,Cloud Kitchen,Chinese,638.0,8.4,23.8,5.0,76.0
2023-03-12,Islamabad,Cafe,Sandwiches,645.0,1.2,22.3,5.0,169.0
2023-03-12,Karachi,Cloud Kitchen,Biryani,574.0,4.6,34.4,4.2,62.0
2023-03-12,Lahore,Dessert,Cakes,452.0,7.0,15.5,4.5,53.0
2023-03-12,Islamabad,Cloud Kitchen,Italian,1273.0,16.2,33.0,4.4,101.0
2023-03-12,Lahore,Dessert,Ice Cream,1072.0,30.2,86.5,3.0,37.0
2023-03-12,Islamabad,Cafe,Breakfast,595.0,4.6,41.3,4.3,132.0
2023-03-12,Lahore,Fast Food,Pizza,1346.0,5.2,28.8,4.6,269.0
2023-03-12,Karachi,Cloud Kitchen,Biryani,1118.0,5.6,29.8,4.9,145.0
2023-03-12,Lahore,Cafe,Sandwiches,465.0,18.8,42.4,4.2,-24.0
2023-03-13,Multan,Fast Food,Pizza,850.0,0.9,21.1,4.3,178.0
2023-03-13,Karachi,Cafe,Breakfast,481.0,1.4,29.4,4.3,70.0
2023-03-13,Lahore,Dessert,Sweets,645.0,9.8,34.0,4.3,124.0
2023-03-13,Islamabad,Fast Food,Fried Chicken,518.0,5.8,31.7,4.6,94.0
2023-03-13,Karachi,Fast Food,Sandwiches,735.0,11.8,27.5,5.0,71.0
2023-03-13,Lahore,Fine Dining,Continental,2926.0,13.2,39.3,4.7,286.0
2023-03-13,Lahore,Dessert,Sweets,355.0,7.6,25.5,4.8,45.0
2023-03-13,Lahore,Cloud Kitchen,Indian,798.0,2.7,36.5,4.0,27.0
2023-03-13,Karachi,Fast Food,Fried Chicken,1020.0,23.2,26.3,5.0,106.0
2023-03-14,Lahore,Cloud Kitchen,Italian,2517.0,15.4,29.9,4.2,272.0
2023-03-14,Islamabad,Cloud Kitchen,Chinese,1252.0,13.5,26.3,4.8,164.0
2023-03-14,Lahore,Cafe,Sandwiches,736.0,4.0,34.5,4.5,192.0
2023-03-14,Multan,Fast Food,Fried Chicken,828.0,34.1,30.4,4.3,-17.0
2023-03-14,Karachi,Fast Food,Pizza,592.0,24.7,16.8,4.4,-5.0
2023-03-14,Islamabad,Fast Food,Sandwiches,753.0,5.9,42.1,4.4,97.0
2023-03-14,Multan,Cafe,Bakery,338.0,27.1,36.9,4.6,5.0
2023-03-14,Lahore,Dessert,Cakes,614.0,5.6,24.1,4.9,108.0
2023-03-14,Islamabad,Cafe,Coffee & Snacks,152.0,11.8,36.1,4.6,-72.0
2023-03-15,Faisalabad,Fast Food,Burgers,500.0,10.8,26.3,4.4,36.0
2023-03-15,Islamabad,Fast Food,Pizza,435.0,8.1,15.9,4.4,53.0
2023-03-15,Karachi,Cafe,Sandwiches,778.0,5.5,26.3,4.6,72.0
2023-03-15,Multan,Cloud Kitchen,Italian,505.0,13.1,10.9,4.8,-6.0
2023-03-15,Karachi,Dessert,Cakes,170.0,14.0,28.8,4.8,53.0
2023-03-15,Lahore,Fast Food,Fried Chicken,1330.0,8.2,29.8,4.3,197.0
2023-03-15,Faisalabad,Fast Food,Burgers,1369.0,9.5,38.6,4.4,204.0
2023-03-15,Karachi,Cloud Kitchen,Chinese,1114.0,9.1,31.9,4.1,184.0
2023-03-15,Lahore,Cafe,Breakfast,404.0,41.9,28.0,4.9,-55.0
2023-03-15,Lahore,Cloud Kitchen,Italian,618.0,21.5,35.7,4.5,7.0
2023-03-16,Lahore,Cloud Kitchen,Biryani,1105.0,12.1,38.8,4.7,123.0
2023-03-16,Lahore,Cloud Kitchen,Chinese,1642.0,17.1,32.5,4.1,178.0
2023-03-16,Islamabad,Fine Dining,Continental,3126.0,5.6,48.5,3.8,483.0
2023-03-16,Lahore,Cloud Kitchen,Italian,1647.0,6.1,32.0,5.0,275.0
2023-03-17,Lahore,Cloud Kitchen,Italian,2373.0,7.2,37.0,4.1,472.0
2023-03-17,Islamabad,Fast Food,Pizza,313.0,24.8,36.4,4.3,-19.0
2023-03-17,Karachi,Cloud Kitchen,Chinese,1089.0,8.7,21.6,4.7,159.0
2023-03-17,Islamabad,Cloud Kitchen,Biryani,1118.0,7.4,35.0,4.5,177.0
2023-03-17,Lahore,Fine Dining,Seafood,2060.0,12.2,30.3,5.0,265.0
2023-03-17,Lahore,Dessert,Sweets,410.0,12.5,39.0,4.4,57.0
2023-03-17,Lahore,Dessert,Ice Cream,347.0,29.6,20.0,5.0,-7.0
2023-03-18,Islamabad,Cloud Kitchen,Biryani,609.0,15.3,32.2,4.3,22.0
2023-03-18,Karachi,Fast Food,Pizza,1111.0,16.9,32.3,4.4,195.0
2023-03-18,Multan,Fast Food,Sandwiches,755.0,6.3,81.5,3.4,51.0
2023-03-18,Lahore,Fast Food,Sandwiches,628.0,15.5,27.2,4.5,89.0
2023-03-18,Islamabad,Cafe,Bakery,552.0,19.0,36.6,4.2,38.0
2023-03-18,Multan,Cafe,Bakery,1033.0,1.2,23.3,5.0,220.0
2023-03-18,Karachi,Cloud Kitchen,Italian,2061.0,4.8,18.6,4.9,381.0
2023-03-18,Karachi,Cafe,Sandwiches,726.0,5.1,31.1,4.2,85.0
2023-03-18,Islamabad,Cafe,Breakfast,502.0,5.3,38.9,4.5,74.0
2023-03-18,Islamabad,Cloud Kitchen,Indian,1105.0,16.0,31.0,4.3,66.0
2023-03-18,Karachi,Fast Food,Pizza,398.0,12.4,29.4,4.4,-6.0
2023-03-18,Lahore,Cloud Kitchen,Italian,861.0,13.6,114.6,2.5,-77.0
2023-03-18,Multan,Fast Food,Burgers,504.0,14.5,39.7,5.0,15.0
2023-03-18,Lahore,Cloud Kitchen,Indian,1762.0,32.6,30.8,4.4,32.0
2023-03-18,Faisalabad,Fast Food,Sandwiches,1064.0,11.9,44.8,4.5,108.0
2023-03-19,Lahore,Cafe,Sandwiches,1292.0,3.3,37.3,4.8,359.0
2023-03-19,Islamabad,Fast Food,Fried Chicken,1151.0,7.3,30.3,4.7,204.0
2023-03-19,Islamabad,Fast Food,Pizza,270.0,6.1,20.4,4.7,-27.0
2023-03-19,Lahore,Fast Food,Fried Chicken,416.0,14.4,32.4,4.8,21.0
2023-03-19,Lahore,Cloud Kitchen,Chinese,630.0,21.7,23.2,5.0,-5.0
2023-03-19,Islamabad,Cloud Kitchen,Indian,996.0,1.8,31.6,4.7,143.0
2023-03-19,Islamabad,Fast Food,Sandwiches,824.0,21.2,37.8,3.9,33.0
2023-03-20,Islamabad,Fast Food,Fried Chicken,1212.0,6.6,23.7,5.0,227.0
2023-03-20,Islamabad,Fast Food,Pizza,1027.0,3.3,48.8,4.0,186.0
2023-03-20,Lahore,Cloud Kitchen,Chinese,1809.0,5.0,114.8,4.9,222.0
2023-03-20,Multan,Cafe,Breakfast,919.0,3.3,32.7,4.4,252.0
2023-03-20,Faisalabad,Cafe,Bakery,483.0,12.6,26.8,4.7,50.0
2023-03-20,Karachi,Cloud Kitchen,Biryani,1194.0,34.1,32.9,4.5,-46.0
2023-03-20,Karachi,Cloud Kitchen,Italian,1202.0,40.0,32.7,4.5,-121.0
2023-03-20,Faisalabad,Dessert,Bakery,529.0,5.0,31.1,4.8,117.0
2023-03-21,Faisalabad,Fine Dining,Continental,2101.0,5.2,34.9,5.0,312.0
2023-03-21,Karachi,Fast Food,Burgers,844.0,21.2,95.0,5.0,-23.0
2023-03-21,Multan,Cloud Kitchen,Biryani,1614.0,19.3,20.1,4.5,149.0
2023-03-21,Islamabad,Cloud Kitchen,Italian,920.0,1.2,27.8,4.6,199.0
2023-03-22,Karachi,Cafe,Sandwiches,360.0,3.3,41.1,4.3,58.0
